major_axis_length,area,is_cammeo
-0.5015716312,-0.04486781806,0
1.231897747,1.245273987,1
0.8712497234,0.7794375502,1
-0.5726287548,-0.3444577944,0
-1.091202777,-1.0891034,0
1.408262481,0.7297945099,1
-1.132302312,-1.2403415,0
0.8055689975,1.003985721,1
1.186325169,1.437496458,1
1.146465668,1.134443013,1
0.4400351679,0.4353997355,1
0.1829291482,0.5981827284,0
-1.237922117,-0.9927035427,0
0.7103967888,0.4821565526,1
2.020935707,1.750363061,1
-0.2702369909,-0.4431666305,0
-0.2372772593,0.1040613031,0
1.456287145,1.334746909,1
1.667494399,2.441902159,1
0.4419406933,0.3112921345,1
-0.9970441086,-0.7872044453,0
1.23182429,1.120011897,1
-0.3956116472,-0.8414654429,0
-1.59893568,-1.504719552,0
-0.1716498776,-0.168975419,1
-1.861847475,-2.137379695,0
-1.508359819,-1.251886393,0
0.001665490947,-0.07488454016,0
-0.7914659813,-0.1331862504,0
1.27372049,1.192744724,1
-0.671217617,-1.268626488,0
-0.4963097924,-0.2751884357,0
-1.027097892,-0.7554559892,0
0.2270990363,-0.09624259242,0
-0.6277831796,-1.383498175,0
-0.2270106833,0.09944334586,0
-0.7067457416,-0.504354564,0
0.7131033521,0.9133583104,1
-0.5766505591,-1.120274612,1
0.05972498945,0.1773713744,1
0.8915301462,0.8873823009,1
0.4270174294,0.1987294266,0
-1.020149152,-0.8004810723,0
1.153632158,1.367649854,1
-0.3675831952,-0.680414184,0
1.454573134,0.9046996405,1
-1.277992371,-2.135647961,0
0.3741314456,0.1542815881,1
-1.64024247,-1.923799172,0
-0.5335003327,-0.7329434476,0
0.9587482351,0.7886734647,1
0.0117851517,-0.3992960366,0
-1.213312942,-1.462580692,0
0.4382992945,0.1773713744,1
-0.6196355059,-0.643470526,0
-0.4179007859,-0.5620790296,1
0.8994670665,1.562758548,1
1.718814162,1.757867242,1
2.04251563,2.271037741,1
1.157560391,0.6120366001,1
0.5032935415,0.5150594979,1
-0.4000269745,-0.3687020699,1
-0.5964220256,-1.146827866,0
-0.770630254,-0.1031695283,0
1.345990539,1.339364866,1
-0.4960378243,-0.1412676756,0
1.409860184,0.6449395455,1
-0.4981086294,-0.02177803184,0
-0.4339888778,-0.5355257754,0
-1.320860135,-1.092566868,0
-1.840014823,-2.021930764,0
-1.392299413,-1.267471999,0
-0.5353017932,-0.2590255853,0
-1.321265027,-1.395620312,0
-0.9381660824,-0.6798369393,0
0.1529916727,-0.2994327112,1
-1.384574996,-1.904172854,0
-1.011670919,-0.05006301996,0
-0.834192952,-0.7063901935,0
-0.6741769095,-0.7947086258,0
-0.2181870248,-0.03967261616,0
-1.323525597,-1.396197557,0
-0.6351481798,-0.8102942315,0
-0.2903757454,-1.109884208,0
-0.1811084199,-0.1164461554,0
-0.9865641558,-0.624998697,0
-1.111015345,-1.170494897,0
-0.3042749753,-0.3155955616,0
0.854044901,0.7424938923,1
1.952526555,1.928154415,1
1.283123064,2.028594985,1
-0.8816386999,-0.1314545164,0
-0.9865965121,-0.9644185546,0
0.646131871,-0.009655894067,1
0.5144284914,0.03190572114,1
0.6796407856,1.005717455,1
0.2316490358,-0.07892525275,0
0.9882607058,1.147719641,1
0.7541853969,0.8689104719,1
-0.9183753771,-0.5499568918,0
0.3607263057,0.2547221582,0
-0.3182756466,-0.5499568918,0
0.8167450487,0.4769613507,1
-0.5122754548,-0.2290088632,0
-0.7656482537,-0.2116915236,0
-0.5639668779,0.03998714632,0
-0.6674284285,-0.1943741839,0
0.8994224672,1.020725816,1
-1.029041021,-0.7900906685,0
2.713614767,2.468455413,1
-0.5920434271,-0.504354564,1
0.5699615727,0.7678926571,1
0.9519394139,1.04727907,1
-0.6447938641,-0.3369536138,0
-0.13137849,0.8273488567,0
-0.179075218,-0.5626562742,0
-0.008613327969,-0.2503669155,1
-0.5709943229,-0.8939947066,0
0.4112555243,-0.7606511911,1
0.8092130199,0.8625607807,1
0.1678441026,-1.199934374,0
-0.08861216704,-0.6711782695,0
1.126018217,-0.05064026462,1
-0.8345235113,-0.6550154191,0
0.7378480739,-0.4991593621,1
-1.022822484,-1.068899837,0
-1.12284377,-1.903018365,0
1.071709429,1.006871945,1
1.032265314,1.098653845,1
0.3797028558,0.4937014457,1
1.166569443,0.8608290467,1
0.02572373386,-0.189178982,0
-1.215719554,-1.52550036,0
0.07752884128,-0.3964098134,1
-1.167719376,-1.490865681,0
0.4532540403,0.4544488091,1
-0.3882134161,-0.7589194571,1
-1.09631945,-1.132973994,0
0.3830784081,-0.7398703835,1
-0.7125182857,-1.23168283,0
-1.446178824,-1.359831144,0
0.5150528812,0.1265738447,1
-0.9258558107,-1.644412759,0
1.095482587,1.689752372,1
-1.183327369,-1.004248436,0
-0.8507357815,-0.5539976044,0
-0.7108908498,-0.4899234476,0
-0.294537469,-0.2347813098,0
-1.002638256,-0.8939947066,0
-0.450850898,-0.2613345639,0
0.7522107863,-0.1626257278,1
-1.072596139,-1.166454184,0
0.1318629894,-0.4068002172,1
0.5027740913,0.3101376452,1
-0.8787747274,-0.06333964705,0
-1.467438682,-1.120274612,0
-1.023557935,-1.561866773,0
0.6029685271,0.3851794504,1
1.050670819,0.2599173601,1
1.345801647,1.16503698,1
0.272292084,0.3921063863,0
1.850825364,1.813282729,1
1.362865676,1.331860686,1
1.329975904,1.252778168,1
-0.3349006786,-1.009443638,0
1.623177596,2.185605531,1
-0.4004108779,-0.817798412,0
1.22667701,0.882187099,1
-0.755710488,-0.5840143265,0
0.4234285003,1.067482633,1
0.4813227191,0.08097151687,0
-0.02640843484,0.02497878527,0
1.028073858,0.6599479065,1
1.344946391,1.459431755,1
2.148389039,1.93739033,1
1.045927556,0.7338352224,1
1.132747459,1.753249284,1
2.132690972,2.642783299,1
1.781963224,2.195418691,1
0.8955799344,0.03825541235,1
-0.4434238086,-0.1764795996,0
0.4730281303,0.4313590229,1
0.2997346241,-0.1528125687,1
1.470133905,1.399975555,1
1.000208062,1.28279489,1
2.033161152,1.869852705,1
-0.5528188105,0.07173560238,0
-1.313404188,-1.3321234,0
0.3587613145,-0.5944047303,1
-1.684804132,-1.901863875,0
-0.1128680459,0.004197977669,0
-1.109268978,-0.9118892909,0
-0.4869229587,-0.6959997897,0
1.212711318,0.8781463864,1
1.842290289,1.554099878,1
-0.7140748875,-1.07294055,0
1.331071647,1.049010804,1
-1.434109038,-1.302106678,0
-1.003237285,-0.6856093859,0
-0.686995263,-0.6319256329,0
1.357532129,1.196785436,1
-0.5587863671,-0.1245275805,0
-1.075036855,-0.8558965593,0
0.9706990892,1.260859593,1
-0.885983193,-1.205129576,0
1.12300558,1.977797455,1
-1.4015953,-1.093144113,0
1.637678479,1.682825436,1
-0.6556166191,-0.3646613573,0
-0.2288558686,-0.3675475806,0
-0.7618599396,-0.8622462505,0
1.199491571,1.028229997,1
-0.8011886212,-0.8201073906,0
-0.4173612223,0.001888999046,0
0.2367971903,0.1519726095,1
-0.4152563118,-0.05237199859,0
1.178201106,0.7702016358,1
0.5572332922,0.6639886191,1
0.4393364461,-0.3461895283,1
-1.197386632,-1.199934374,0
-1.250138818,-1.46604416,0
1.255977853,1.120011897,1
-0.982153201,-1.370798792,0
-0.5529403654,-0.09566534776,0
-0.9537627079,-0.9869310961,0
-0.5594090078,-0.5326395521,0
0.7334992083,0.8019500918,1
0.5426021097,1.234306339,1
-1.011656052,-1.160681737,0
1.978151894,2.994902539,1
0.4705165795,1.033425199,1
0.4299959607,0.4879289991,1
-1.090595003,-0.7346751816,0
-0.9723527311,-0.9828903835,0
1.062525479,1.125207099,1
-0.8332782298,-0.4298900034,0
-1.580763666,-1.608046346,0
1.595045954,1.610669854,1
-0.8013329129,-0.5441844452,0
-0.7131356795,-0.6019089108,0
0.0568076728,-0.6203807398,0
0.1361077901,0.530067859,0
2.479305093,2.107100258,1
0.9757799074,1.053628762,1
-0.3634791883,-0.3046279131,0
-0.2171253873,-0.09970606035,0
0.9226035912,1.776916315,1
-0.7437981116,-0.5337940414,0
-0.82546199,-0.4385486732,0
-0.9851719591,-0.5216719037,0
-0.6946296079,-0.8610917612,0
-0.4544065963,-0.6255759417,0
-0.4040802606,-0.2417082456,0
1.094955266,0.7217130847,1
1.237827701,1.241810519,1
-0.154753752,-0.152235324,0
-0.789048876,-1.124892569,0
0.3693619477,0.1883390228,0
-0.5051325764,-0.3340673906,0
-0.8549018775,-0.135495229,0
-1.000685507,-0.8610917612,0
-1.121536399,-0.7918224025,0
-1.608711664,-0.6942680557,0
-1.128211422,-0.6879183645,0
-0.9310914147,-0.8229936139,0
-1.833897727,-1.029647201,0
-1.428743135,-1.753511999,0
-0.5685509827,-0.2705704784,0
0.673016483,0.181412087,1
1.378317135,1.443268904,1
0.1242898592,-0.5522658704,0
-0.7256497086,-0.5187856804,0
-1.228643721,-1.046387296,0
0.8938160772,1.626832705,1
1.645974817,1.972602254,1
-0.5042572065,-0.4362396946,0
-1.300784344,-1.028492711,0
0.9050428491,0.4423266713,1
0.5872678367,0.4665709469,1
0.6745520969,0.4209686191,1
0.942133697,1.40805698,1
0.408271746,0.4365542248,1
0.7467618055,1.074986814,1
1.248380237,1.212371042,1
-1.579456295,-1.293448008,0
-0.8421928359,-0.8939947066,0
-1.189943802,-0.3560026875,0
-0.9316615857,-2.379245206,0
-1.026022263,-0.9719227351,0
-0.6413334858,-0.2907740414,0
-0.08260963062,0.1883390228,0
0.1610396539,0.1156061962,0
-0.8529421334,-1.155486536,0
-1.470296533,-1.196470906,0
-1.188876917,-0.7190895759,0
0.5993236302,1.158687289,1
-0.07908453967,0.2206647235,0
1.169906518,1.455391042,1
0.6514164466,0.9347163626,1
0.5586237399,0.6472485241,1
-0.9225563396,-0.9707682458,0
-0.05418940466,-0.3508074856,0
-1.055667657,-0.8085624975,0
1.007275734,0.7165178828,1
-1.076590834,-1.079290241,0
-0.4056412349,-0.5124359892,0
-0.6740343667,-0.6567471531,0
0.661890278,0.1438911843,1
0.5441351001,0.3551627283,1
0.7951126561,1.577766909,1
-1.194752652,-1.253618127,0
0.1773988393,0.6097276215,1
-0.01939847972,-0.08642943327,0
-0.2168735327,-0.1135599321,1
-0.2140139327,-0.03043670167,0
-0.4527774114,-0.3075141364,0
-0.5660796587,-0.4206540889,0
1.141446939,1.092881398,1
1.315112106,1.456545531,1
-1.162617569,-0.2474806922,0
-0.9649728644,-0.6371208348,0
0.1896741312,0.4942786903,0
-0.03552417487,0.03825541235,0
0.343369321,0.1975749373,0
0.1483507256,-0.0009972242319,0
-0.9505192044,-1.176844588,0
-0.5410725883,-0.9828903835,0
0.8011029495,-0.03390016961,1
0.6448017635,1.221606956,1
-0.7394291326,-0.7531470106,0
-0.9180177084,-0.8356929963,0
-0.4290156224,-0.5083952766,0
-0.4261367836,-0.5066635426,0
-0.6322238672,-0.3034734238,0
0.00008965023853,0.03363745511,0
-0.6944293484,-0.4472073431,0
1.280173391,1.626832705,1
1.446025816,1.432301256,1
-0.2557361082,0.266844296,0
1.353149158,0.6570616832,1
-0.7397526959,-0.7127398847,0
0.7891975692,0.4804248186,1
-1.330579277,-1.251886393,0
-1.268407027,-0.6671375569,0
-0.5876272254,-0.4345079606,0
-2.004816979,-1.031956179,0
1.397804391,0.9329846287,1
-1.669866002,-1.406587961,0
-0.6040065242,0.004775222325,0
1.461785098,1.233729094,1
-0.4594331959,-0.7525697659,0
1.100057072,0.6645658638,1
-0.9385001397,-0.3935235901,0
-0.4779174051,-0.8287660605,0
-0.4436747888,0.146200163,0
-0.8907273305,-0.8068307636,0
-0.647270435,-0.4362396946,0
-1.436227941,-1.074672284,0
0.4596780835,0.3840249611,0
-0.9682224893,-1.14740511,0
-0.8734551719,-0.7964403598,0
1.139873722,0.389220163,1
0.3103212654,-0.5320623075,1
-0.2046367186,-0.4368169393,0
-0.5801109374,-0.002151713543,0
-0.7900764081,-0.4662564167,0
0.0945902465,0.2974382628,0
1.114821178,1.128670567,1
0.7372166882,0.7205585954,1
1.714858819,1.7948109,1
-0.1746450244,0.08270325084,0
-1.000068988,-0.5967137089,0
0.3262738105,0.1381187378,1
-0.676162014,-0.6463567493,0
1.16958208,1.976065721,1
1.702812645,1.116548429,1
-0.1580549722,-0.7369841602,0
0.3623502436,0.1918024908,1
-0.5108963756,-0.6798369393,0
0.2651011083,0.6841921821,1
-0.8633879809,-1.199357129,0
1.623473175,1.319161303,1
0.8064443674,0.913935555,1
-1.350853578,-1.284212094,0
0.2200471054,0.2726167426,0
1.224372714,0.9993677641,1
-0.2983738803,-0.5649652528,0
1.308117017,1.226802158,1
0.8445618729,0.8816098543,1
-1.162075382,-0.4310444927,0
-0.3956098982,-0.9742317137,0
1.634585389,1.579498643,1
0.6748774092,1.045547337,1
-0.1760870673,-0.6128765593,0
-0.5823618886,0.03017398717,1
-1.153232485,-0.8374247303,0
1.109535728,1.135020258,1
1.581745753,0.9941725622,1
-0.1704588149,-0.2907740414,0
1.674410783,1.489448477,1
1.633899784,0.3811387378,1
-1.070234127,-0.4945414048,0
0.596228791,0.689387384,1
-1.046378767,-1.084485443,0
-1.135716342,-1.03080169,0
0.3443373874,-0.4853054903,1
0.3344975652,0.5162139873,1
1.036299362,0.8735284291,1
1.086031915,0.9225942249,1
1.232514267,0.5860605906,1
1.024768265,1.084799973,1
-1.201983854,-0.9268976519,0
0.5106156915,0.9456840111,1
0.05786756123,-0.3259859654,0
1.199336786,0.6108821108,1
0.6780999247,0.4515625858,1
0.7503935849,-0.4801102884,1
-0.1201281067,-0.2365130437,0
-1.427099083,-1.137591951,0
-1.207049806,-0.6019089108,0
-1.37957638,-1.075249528,0
-0.2093537467,0.02671051924,0
1.290174121,1.625678215,1
-0.2018671916,-0.5320623075,0
-1.096324697,-0.2486351815,0
-0.9888203539,-0.3369536138,0
0.4108576289,0.9560744149,1
-0.9898583799,-0.6498202172,0
1.07009686,-0.381978697,1
1.249300206,2.161361256,1
-1.281053979,-1.571679932,0
1.418469592,0.7286400205,1
1.325617419,1.386121683,1
-0.4905180093,-0.04890853065,0
1.806205985,1.520042443,1
-1.103758782,-1.018679552,0
1.168302693,1.482521541,1
-0.8385033398,-0.361775134,0
-0.3109491242,-0.1291455378,0
0.2714989167,-0.3594661554,1
-1.182293716,-1.66807979,0
-0.8057377462,-0.5164767018,0
0.747237531,1.04727907,1
0.5196194961,0.3436178352,1
1.120811471,0.7707788804,1
1.097373246,0.2801209231,1
0.748648092,0.3516992604,1
0.9142285488,0.2547221582,1
0.3254640277,-0.0379408822,1
-0.824214085,-0.6382753241,0
-1.33576416,-1.456808246,0
-0.4629976391,0.08963018671,0
0.8442453055,1.025343774,1
-0.5524690124,-0.7923996472,0
-1.124611999,-1.624209196,0
0.6513211266,1.561604059,1
-1.750330947,-2.302471666,0
1.33875234,1.505611327,1
-1.195590418,-0.606526868,0
0.2635584984,0.4515625858,1
-0.5145640093,-1.673852236,0
0.8931567077,1.091149664,1
-0.7517778822,-0.6475112386,0
-1.709949373,-1.101802783,0
1.422856061,1.227956648,1
-0.2526858682,-0.1458856328,0
-0.4916775902,0.2114288091,0
-0.9975303281,-0.2313178418,0
-0.1789221814,-0.6884956091,0
2.029401697,1.414406671,1
-1.096442754,-1.572257177,0
0.6387213969,0.8302350799,1
-1.056263188,-0.6486657279,0
1.365821471,0.6201180253,1
-1.232599938,-0.7352524263,0
1.355932677,0.6137683341,1
-0.5971469823,-1.066013614,0
-0.4638808795,-0.3825559416,0
1.122630422,0.7621202106,1
0.2318527933,0.1306145573,0
1.217688946,1.02361204,1
1.384989535,1.390739641,1
0.5327517935,0.4810020633,1
0.8193169397,1.000522253,1
-0.7791154828,-0.9165072481,0
0.6009204588,0.09944334586,0
-1.387264069,-1.138746441,0
-1.128799958,-0.9430605023,0
0.6378023023,0.1733306618,1
1.024788379,1.240078785,1
-1.158003732,-1.099493804,0
-1.918974761,-1.671543258,0
-0.8745386717,-0.6134538039,0
-0.7737819354,-0.4997366067,0
1.699250825,1.80231508,1
0.9570123617,1.326665484,1
-1.331023521,-1.114502165,0
0.402478214,0.4284727996,1
0.8843863933,0.4711889041,1
2.069744793,1.604897408,1
-1.254307537,-1.654225918,0
0.9887486742,0.7511525621,1
0.2939594565,1.214102776,0
-0.3639837721,-1.656534897,0
-1.448069483,-1.818740645,0
1.242248275,1.501570614,1
0.99067956,1.120589142,1
-1.21797925,-1.13990093,0
0.9502219049,0.1513953649,1
0.1811757849,0.4157734172,0
0.1702209811,-0.4529797896,1
1.638448909,1.335901398,1
-0.2639677334,0.4423266713,1
0.03694001184,-0.2642207872,1
0.2513146884,-0.2353585544,0
1.080218269,1.075564059,1
-0.7816681349,-0.8986126638,0
-0.3938853933,-0.765846393,0
1.881329512,2.826347099,1
0.3770417663,0.8550566001,1
-0.8556941704,-0.8201073906,0
-0.7996844891,-0.448939077,0
-0.8374040991,-1.262276797,0
-1.043540154,-0.9776951816,0
1.071128764,1.203712372,1
-1.607995452,-2.289195039,0
-0.7691173769,-0.7254392671,0
-0.7149100306,-0.8276115712,0
-0.7916793582,-0.6856093859,0
-1.136917024,-1.216097224,0
0.7190577912,0.741339403,1
0.6734222489,0.8181129422,1
1.549544209,1.736509189,1
-0.6649798414,0.04691408219,0
-0.8494310343,-0.6815686733,0
0.5711587569,0.8244626334,1
-0.3330511209,-1.112770431,0
-1.291897722,-1.116811144,0
0.2402269612,0.1254193554,0
0.8885577364,0.9543426809,1
1.888204795,0.6420533222,1
1.674764954,1.277022443,1
-1.77042073,-1.51684169,0
-1.067197004,-0.9078485783,0
-1.616384487,-1.831440027,0
-0.8764267073,-0.8166439227,0
-0.3824985887,-0.680414184,0
2.183441438,2.035521921,1
-1.747829016,-2.121794089,0
0.4030107817,0.004197977669,0
-0.2728036349,-0.7213985545,0
-0.7927121373,-0.7681553716,0
0.2074552461,0.4994738922,1
-0.5837295994,-0.4622157041,0
-1.350403213,-1.44122264,0
0.4398637668,1.190435745,1
-1.076967741,-0.7762367968,0
-0.01540728272,-0.1510808347,0
-0.216438034,-0.4298900034,0
-1.676814742,-1.562444018,0
1.006668834,0.5196774552,1
0.4618861844,-0.4114181744,0
-1.500698365,-1.20686131,0
0.7809099763,1.159264534,1
1.86585794,2.462105722,1
0.4607091136,1.076718548,1
0.924836178,1.273558976,1
-0.2601794193,-0.2682614998,0
1.315509127,1.568530995,1
1.99733395,2.646824011,1
0.8330342745,0.4250093317,1
-0.5948243225,-0.3271404547,0
2.093364914,2.462682966,1
2.348238346,1.479635318,1
-1.454049283,-1.987296084,0
-0.5293080017,0.1202241535,0
-1.08594706,-1.200511619,0
-0.9598894226,-0.9118892909,0
-0.1077548713,-0.1851382694,0
-0.6045731972,-0.1481946114,0
-0.1730377018,-0.2757656803,0
-0.09566497243,-0.1649347064,0
0.1798587948,-0.1193323786,1
-0.5516181283,0.26857603,0
-0.6634319845,-0.4651019274,0
-0.6242003719,-0.2301633525,0
0.7199401571,0.3528537497,1
-0.2771988488,-0.345035039,0
0.3079050346,0.3395771226,1
-1.118766872,0.02671051924,0
1.461046149,0.9912863389,1
-1.825395009,-0.7035039702,0
0.4366701096,0.4775385953,1
0.4870331741,2.013586624,1
1.126130152,1.069214367,1
0.5104180555,-0.06738035963,1
0.3239310373,0.162940258,1
0.7096036215,0.6074186429,0
-1.154384195,-1.412360407,0
-0.6839651365,-1.15606378,0
-0.8659913537,-1.456808246,0
-0.8581138991,-0.3138638276,0
0.5198118851,-0.224390906,1
-0.08648801772,0.09424814395,0
1.900952314,1.741127147,1
-0.8121801538,-0.1989921411,0
0.6839511735,1.056514985,0
1.597479674,1.853689854,1
-1.314946797,-0.9488329489,0
1.534292135,1.977797455,1
-1.048185474,-0.7081219274,0
0.8680219609,-0.08642943327,1
0.8492430467,-0.3329129012,1
-0.4224708989,-1.201666108,0
-0.85471561,-0.9038078657,0
-0.3069229474,0.1871845335,0
0.4814206626,1.005717455,1
-0.7258928184,-0.2538303834,0
-0.5117455106,-1.033110669,0
-1.009117392,-1.561289529,0
2.311737783,2.072465579,1
1.401163328,1.445577883,1
-1.082372123,-0.995589766,0
-0.8250947019,-0.06968933826,0
-0.5489858972,-0.3421488157,0
1.622148315,2.05399375,1
1.705076714,2.069579356,1
-0.01291234735,-0.2417082456,0
-0.3281408292,-0.6607878657,0
1.976346061,0.9762779778,1
0.1735405656,-0.3219452528,0
-1.403451853,-1.197048151,0
-0.5607347429,-0.4495163217,0
0.7513642748,1.14887413,1
-0.5858668661,-0.5297533288,0
0.7887935523,0.4042285241,1
-0.661522961,-0.3640841127,0
-0.5788184332,-0.6198034951,0
-0.7827184039,-0.5522658704,0
0.9170452985,0.7424938923,1
0.6792839915,0.2275916594,1
-0.2708552591,-0.2249681506,0
0.7283641713,0.7592339873,1
2.038606635,2.00319622,1
-0.5278790762,-0.4910779369,0
1.249620271,1.165614225,1
-0.3197920216,0.4001878115,0
-0.9070392932,-0.274611191,0
0.925413345,1.178313607,1
-1.183904536,-1.02214302,0
-0.4814442451,-0.2907740414,0
-1.049350302,-0.9326700985,0
-0.2104372465,0.2039246285,0
0.9369706761,1.070946101,1
1.191675331,0.8302350799,1
-1.22759695,-1.061972901,0
1.556459719,1.115971185,1
-1.175949252,-0.6573243977,0
-0.1046145583,-0.08989290121,0
0.526293645,0.3609351749,1
1.884605372,1.764794177,1
-1.17497244,-1.053314232,0
-2.139861805,-1.730999457,0
1.053488443,1.180622586,1
0.1883667606,0.07750804894,0
1.151293757,0.6068413982,1
0.4566680704,0.8943092367,0
1.595087055,0.9358708519,1
0.3486530222,1.008026434,0
-1.476924333,-1.595924208,0
-1.191380598,-1.23168283,0
-1.341421271,-1.141632664,0
1.61026742,2.05399375,1
-0.1301585689,-0.3242542314,0
-1.303998115,-1.097184825,0
-0.1483463242,-0.2174639701,1
-1.184009476,-1.107575229,0
-0.868307892,-0.9113120462,0
-0.7563235092,-0.4928096709,0
-1.062595409,-1.021565775,0
0.6486976405,0.739607669,1
1.57578869,2.405535745,1
0.4521792855,0.1831438209,1
-1.677904364,-1.631136132,0
1.016193838,0.861983536,1
1.290854478,1.504456838,1
-0.6381337071,-0.1632029725,0
-2.057765926,-2.088313899,0
0.4493502929,0.162940258,1
-0.7590353195,-0.3606206447,0
-0.7956994136,0.2374048186,0
-1.28970099,-0.8322295284,0
0.6598946795,0.563548049,1
1.19457166,1.521196933,1
-1.766008901,-1.276130669,0
-0.2771122737,-0.6706010248,0
-0.6549275168,-0.5251353716,0
0.6291229354,0.4619529896,1
-0.7534420469,-0.1620484832,0
-2.017150862,-2.345765016,0
0.2133642116,-0.3219452528,1
1.847825844,1.617019546,1
-0.1256033224,-0.5909412623,0
1.194627628,1.283949379,1
-0.8371181391,-1.428523258,0
-0.4974859887,-0.3548481982,0
-0.6640432568,-0.4264265355,0
-1.280834481,-0.8091397422,0
2.188405073,1.570839973,1
1.052282514,0.4856200205,1
-0.4271354573,-0.4789557991,1
-0.6568793905,-0.2359357991,0
-0.440974347,-0.8916857279,0
-0.351842278,-0.4177678656,0
-0.348232361,-0.9205479607,0
-0.6591924308,-0.767578127,0
1.696039678,1.323202016,1
1.352117253,1.429415033,1
-1.023368169,-0.328294944,0
0.2393288544,-0.4743378419,1
-1.029181815,-1.244382213,0
-1.175284635,-1.216674469,0
0.3297018324,0.1756396404,1
-1.018188533,-1.909368056,0
-0.7588079507,-0.3519619749,0
-0.6122276554,-0.1516580794,0
1.097806121,1.433455745,1
-0.7892631274,-0.2128460129,0
1.422308626,0.5866378352,1
-0.8210973834,-1.015793329,0
1.25568752,0.5231409231,1
-0.9134913203,-0.5107042552,0
-0.4810620906,-0.6682920462,1
1.887414251,1.424797075,1
0.3942273499,0.1381187378,1
-0.7814005393,-0.6140310486,0
0.8299254434,0.737875935,1
-1.533786647,-1.744276084,0
0.7589959961,0.5191002105,1
1.333000784,1.181777075,1
-0.4630798417,-0.5666969868,0
1.225775405,1.840413227,1
-1.378767472,-1.453344778,0
-0.4968362386,-0.2792291483,0
1.446706174,1.495220923,1
-1.390114924,-1.18203979,0
1.817120562,1.141947194,1
-0.6860875368,-1.010020882,0
1.359857412,1.145410662,1
-1.57850397,-1.361562878,0
-0.9798803874,-0.7646919037,0
-1.408836121,-2.285154327,0
-0.4618048274,-0.6365435901,0
-1.223752668,-1.068322593,0
-0.3957279551,-0.2266998846,0
0.9084411383,0.8648697593,1
-1.300829818,-0.4443211198,0
-1.597034527,-0.8004810723,0
1.194652114,1.494066434,1
-1.03038512,-0.53610302,0
1.383000058,1.736509189,1
-1.017955917,-0.5822825925,0
0.6540451798,0.9220169802,1
1.435600082,0.6587934172,1
1.791583547,0.8706422058,1
-0.7552854832,-0.0639168917,1
-0.6527552702,-0.343303305,0
-0.5601881832,-0.2070735663,0
-0.8854462528,-0.2140005022,0
1.588173294,-0.3883283882,1
-0.8628571622,-1.328082688,0
-0.03094006999,-0.02524149977,0
-0.7556588927,-0.2313178418,0
-1.029819322,-1.006557414,0
0.1711313308,0.04864581616,0
-0.3452074814,-0.3623523787,1
-0.7762515104,-0.1533898133,0
0.7234154018,0.3811387378,1
0.2040980583,0.1750623957,1
-0.6291473924,-0.2064963217,0
0.8867693933,1.03977489,1
0.01704699051,-0.2798063929,0
2.235449428,1.522928667,1
0.7347576071,0.2991699967,1
-0.3697187129,-1.12258359,0
0.6397602975,0.129460068,1
0.08435165438,-1.01463884,0
-0.07263426161,-0.1303000271,1
-0.5855599182,-0.7190895759,0
0.2703813115,0.5560438685,1
0.1793131097,0.2056563625,1
0.8310159391,0.7488435835,1
-1.118636572,-1.311919837,0
-0.3524010806,-0.2740339464,0
0.7691655031,0.02555602993,1
-0.742114708,-0.1701299083,0
-0.5643918826,-0.6515519512,0
0.0027577357,-0.1683981744,0
-0.7980614256,-0.9038078657,0
-1.590732039,-1.474125586,0
-0.7920326543,-0.5459161792,0
-0.8727433327,-1.072363305,0
-1.116588504,-0.2676842552,0
-0.6997497784,-1.328082688,0
-1.628957982,-1.7263815,0
-1.163785021,-0.6013316661,0
0.519448095,0.3851794504,0
-0.5178075127,-0.1499263454,0
0.2948470693,-0.1331862504,0
1.078617068,1.305884676,1
0.9903516243,1.588734558,0
1.758969242,1.524083156,1
1.295022323,1.557563346,1
0.918947326,0.6160773127,1
1.27154562,0.8221536548,1
0.4186703708,0.4065375027,1
0.9357804879,0.8833415883,1
-0.2637193767,0.2512586903,0
0.299090121,-0.04659955203,0
0.1897572083,-0.6931135664,0
-0.1732991759,-0.6838776519,0
-0.8646586227,-0.5245581269,0
0.3290625763,0.7800147949,1
-1.202438592,-1.478743543,0
-1.174162658,-0.6296166543,0
-1.327871839,-1.521459647,0
0.6706728353,0.6414760775,1
-0.5062204487,-0.005037936822,0
-1.874293293,-2.406375704,0
-0.755235637,-0.9338245878,0
1.088389554,0.915667289,1
0.831227567,0.8094542723,1
1.600454708,1.780379783,1
-0.1319713979,0.2102743197,0
0.35799788,0.4434811606,1
-1.106817767,-0.8587827826,0
-0.9307468635,-0.6515519512,0
1.483096551,1.146565151,1
0.4099079269,0.4544488091,1
-0.9710068826,-0.9782724263,0
-0.7995428208,-0.6902273431,0
0.7033229955,0.1335007805,1
0.7690833005,0.107524771,1
-1.109613529,-1.076404018,0
0.9019121556,-0.1481946114,1
-1.454734887,-1.089680645,0
0.5997311451,0.3620896642,1
-0.9782748139,-0.7670008823,0
0.7174452217,1.029384486,1
-0.09443368291,0.2247054361,1
0.8684557107,0.07404458101,1
2.075756074,2.225435413,1
-1.600441561,-1.578606868,0
-0.3956999712,0.09424814395,0
1.104477646,-0.2474806922,1
-0.9210968067,-1.208593044,0
0.6090427721,-0.5753556566,1
1.829322396,2.347234035,1
-0.04904125025,-0.4252720462,1
-0.297393571,-0.8293433051,0
0.6773609761,-0.1424221649,0
